Group ID	Source ID	Pf Chrom	Pf start	Pf stop	Poc ortholog	Poc chrom	Poc start	Poc stop	Pow ortholog	Pow chrom	Pow start	Pow stop													
OG6_101825	PF3D7_1034000	Pf3D7_10_v3	1359257	1361309	PocGH01_06027000	PocGH01_06_v2	705459	707378	POWCR01_060022100	LT594510	739405	741324													
OG6_146163	PF3D7_1034100	Pf3D7_10_v3	1362149	1363069	PocGH01_06027100	PocGH01_06_v2	708398	709392	POWCR01_060022200	LT594510	742538	743537													
OG6_101181	PF3D7_1034200	Pf3D7_10_v3	1363474	1364118	PocGH01_06027200	PocGH01_06_v2	709982	710617	POWCR01_060022300	LT594510	743917	744552													
OG6_533565	PF3D7_1034300	Pf3D7_10_v3	1365099	1366691	PocGH01_06027300	PocGH01_06_v2	711981	713864	POWCR01_060022400	LT594510	745929	747800													
OG6_100447	PF3D7_1034400	Pf3D7_10_v3	1366770	1369652	PocGH01_06027400	PocGH01_06_v2	714777	716660	POWCR01_060022500	LT594510	748727	750610													
OG6_533368	PF3D7_1034600	Pf3D7_10_v3	1376452	1377978	PocGH01_06027600	PocGH01_06_v2	725187	726122	POWCR01_060022700	LT594510	759455	760390													
OG6_149554	PF3D7_1034800	Pf3D7_10_v3	1379950	1382660	PocGH01_06027800	PocGH01_06_v2	728871	731780	POWCR01_060022900	LT594510	763199	765857													
OG6_101009	PF3D7_1035000	Pf3D7_10_v3	1386295	1390034	PocGH01_06028000	PocGH01_06_v2	736356	739493	POWCR01_060023100	LT594510	770471	773929													
OG6_116069	PF3D7_1035200	Pf3D7_10_v3	1393856	1397323	PocGH01_11052500	PocGH01_11_v2	1794765	1800890	POWCR01_110046600	LT594515	1811498	1817623													
OG6_139513	PF3D7_1036600	Pf3D7_10_v3	1444154	1446062	PocGH01_06028800	PocGH01_06_v2	767230	768324	POWCR01_060023900	LT594510	802447	803534													
OG6_533491	PF3D7_1037000	Pf3D7_10_v3	1461927	1469867	PocGH01_06029200	PocGH01_06_v2	786381	792996	POWCR01_060024200	LT594510	821905	828577													
OG6_133022	PF3D7_1037100	Pf3D7_10_v3	1469672	1472655	PocGH01_06029300	PocGH01_06_v2	793442	795649	POWCR01_060024300	LT594510	829017	831224													
OG6_532947	PF3D7_1037200	Pf3D7_10_v3	1473514	1476860	PocGH01_06029400	PocGH01_06_v2	797111	801068	POWCR01_060024400	LT594510	832771	836762													
OG6_100505	PF3D7_1037300	Pf3D7_10_v3	1476917	1480703	PocGH01_06029500	PocGH01_06_v2	802099	803004	POWCR01_060024500	LT594510	837870	838775													
OG6_533657	PF3D7_1037400	Pf3D7_10_v3	1481557	1486315	PocGH01_06029600	PocGH01_06_v2	806307	809515	POWCR01_060024600	LT594510	841827	845042													
OG6_100232	PF3D7_1037500	Pf3D7_10_v3	1487741	1490305	PocGH01_06029700	PocGH01_06_v2	812273	814432	POWCR01_060024700	LT594510	847902	850061													
OG6_100822	PF3D7_1037600	Pf3D7_10_v3	1490767	1494398	PocGH01_06029800	PocGH01_06_v2	815823	819065	POWCR01_060024800	LT594510	851628	855000													
OG6_103598	PF3D7_1037700	Pf3D7_10_v3	1495330	1496999	PocGH01_06029900	PocGH01_06_v2	820560	821205	POWCR01_060024900	LT594510	856533	857206													
OG6_104391	PF3D7_1037800	Pf3D7_10_v3	1497096	1502155	PocGH01_06030000	PocGH01_06_v2	821415	827469	POWCR01_060025000	LT594510	857416	863746													
OG6_533134	PF3D7_1037900	Pf3D7_10_v3	1502362	1504802	PocGH01_06030100	PocGH01_06_v2	828137	829659	POWCR01_060025100	LT594510	864420	865945													
OG6_135490	PF3D7_1038000	Pf3D7_10_v3	1504966	1507544	PocGH01_06030200	PocGH01_06_v2	830868	832035	POWCR01_060025200	LT594510	867272	868462													
OG6_533666	PF3D7_1038100	Pf3D7_10_v3	1507084	1510762	PocGH01_06030300	PocGH01_06_v2	832560	835295	POWCR01_060025300	LT594510	868983	871721													
OG6_112431	PF3D7_1038300	Pf3D7_10_v3	1512190	1514416	PocGH01_06030500	PocGH01_06_v2	836598	839044	POWCR01_060025400	LT594510	873035	875472													
OG6_533282	PF3D7_1102600	Pf3D7_11_v3	123216	124749	PocGH01_00151400	PocGH01_00_v1_archived_contig_298	25553	26526	POWCR01_000114000	FLRJ01000363	25058	26033													
OG6_101037	PF3D7_1103100	Pf3D7_11_v3	139700	141251	PocGH01_00102600	PocGH01_00_v1_archived_contig_155	125624	126407	POWCR01_090005000	LT594513	665	1466													
OG6_108643	PF3D7_1103400	Pf3D7_11_v3	145836	151037	PocGH01_09010200	PocGH01_09_v2	3091	6919	POWCR01_090005300	LT594513	7073	10894													
OG6_159552	PF3D7_1103500	Pf3D7_11_v3	151196	154519	PocGH01_09010300	PocGH01_09_v2	7673	11426	POWCR01_090005400	LT594513	11640	15416													
OG6_171465	PF3D7_1103600	Pf3D7_11_v3	156062	158420	PocGH01_09010400	PocGH01_09_v2	13848	15275	POWCR01_090005500	LT594513	17935	19362													
OG6_206998	PF3D7_1103900	Pf3D7_11_v3	175047	175501	PocGH01_09010700	PocGH01_09_v2	32516	32701	POWCR01_090005800	LT594513	37014	37199													
OG6_101233	PF3D7_1104000	Pf3D7_11_v3	175085	178257	PocGH01_09010800	PocGH01_09_v2	32767	34937	POWCR01_090005900	LT594513	37266	39440													
OG6_532853	PF3D7_1104100	Pf3D7_11_v3	178821	181341	PocGH01_09010900	PocGH01_09_v2	37225	39297	POWCR01_090006100	LT594513	44274	44597													
OG6_100877	PF3D7_1104200	Pf3D7_11_v3	182007	187692	PocGH01_09011000	PocGH01_09_v2	40344	45791	POWCR01_090006200	LT594513	45690	51365													
OG6_119698	PF3D7_1104400	Pf3D7_11_v3	196227	198859	PocGH01_09011200	PocGH01_09_v2	56275	57887	POWCR01_090006400	LT594513	61622	63271													
OG6_215353	PF3D7_1104500	Pf3D7_11_v3	199103	201037	PocGH01_09011300	PocGH01_09_v2	58818	60659	POWCR01_090006500	LT594513	64071	66105													
OG6_102738	PF3D7_1104600	Pf3D7_11_v3	202330	204261	PocGH01_09011400	PocGH01_09_v2	61500	63275	POWCR01_090006600	LT594513	67003	68772													
OG6_127986	PF3D7_1104900	Pf3D7_11_v3	212772	220288	PocGH01_09011700	PocGH01_09_v2	75623	79291	POWCR01_090006900	LT594513	81461	85333													
OG6_103893	PF3D7_1105200	Pf3D7_11_v3	228159	231014	PocGH01_09011900	PocGH01_09_v2	86747	89990	POWCR01_090007200	LT594513	94774	98153													
OG6_532785	PF3D7_1105300	Pf3D7_11_v3	231469	234881	PocGH01_09012000	PocGH01_09_v2	90940	93114	POWCR01_090007300	LT594513	99147	101337													
OG6_100732	PF3D7_1105400	Pf3D7_11_v3	235266	238856	PocGH01_09012100	PocGH01_09_v2	94794	96277	POWCR01_090007400	LT594513	103285	104674													
OG6_533695	PF3D7_1105500	Pf3D7_11_v3	239262	241179	PocGH01_09012200	PocGH01_09_v2	98514	99433	POWCR01_090007500	LT594513	107025	107975													
OG6_532732	PF3D7_1105600	Pf3D7_11_v3	240616	245317	PocGH01_09012300	PocGH01_09_v2	99866	102130	POWCR01_090007600	LT594513	108489	110753													
OG6_131667	PF3D7_1105800	Pf3D7_11_v3	250276	253352	PocGH01_09012500	PocGH01_09_v2	109334	111698	POWCR01_090007800	LT594513	118285	119528													
OG6_533251	PF3D7_1105900	Pf3D7_11_v3	254523	254921	PocGH01_09012600	PocGH01_09_v2	113655	114053	POWCR01_090007900	LT594513	122839	123237													
OG6_101792	PF3D7_1106000	Pf3D7_11_v3	255011	257735	PocGH01_09012700	PocGH01_09_v2	114918	116345	POWCR01_090008000	LT594513	124215	125642													
OG6_101240	PF3D7_1106100	Pf3D7_11_v3	258508	259998	PocGH01_09012800	PocGH01_09_v2	118244	119728	POWCR01_090008100	LT594513	127316	128908													
OG6_532790	PF3D7_1106200	Pf3D7_11_v3	260554	263407	PocGH01_09012900	PocGH01_09_v2	120826	123161	POWCR01_090008200	LT594513	129815	131732													
OG6_156410	PF3D7_1106300	Pf3D7_11_v3	262911	266839	PocGH01_09013000	PocGH01_09_v2	123380	126262	POWCR01_090008300	LT594513	132044	134949													
OG6_532475	PF3D7_1106400	Pf3D7_11_v3	267237	268354	PocGH01_09013100	PocGH01_09_v2	127109	127477	POWCR01_090008400	LT594513	135862	136230													
OG6_134690	PF3D7_1106600	Pf3D7_11_v3	275163	279995	PocGH01_09013300	PocGH01_09_v2	134029	137913	POWCR01_090008600	LT594513	142636	146673													
OG6_102586	PF3D7_1106700	Pf3D7_11_v3	279803	283029	PocGH01_09013400	PocGH01_09_v2	138204	141167	POWCR01_090008700	LT594513	146992	149997													
OG6_127981	PF3D7_1106900	Pf3D7_11_v3	289667	290290	PocGH01_09013600	PocGH01_09_v2	148600	149282	POWCR01_090008900	LT594513	157888	158570													
OG6_102392	PF3D7_1107000	Pf3D7_11_v3	290954	292740	PocGH01_09013700	PocGH01_09_v2	150999	152180	POWCR01_090009000	LT594513	160282	161297													
OG6_103803	PF3D7_1107200	Pf3D7_11_v3	297359	301207	PocGH01_09013900	PocGH01_09_v2	160000	163570	POWCR01_090009200	LT594513	170262	173677													
OG6_103935	PF3D7_1107500	Pf3D7_11_v3	319592	321540	PocGH01_09014200	PocGH01_09_v2	180089	181212	POWCR01_090009500	LT594513	191011	192135													
OG6_104159	PF3D7_1107600	Pf3D7_11_v3	321886	325323	PocGH01_09014300	PocGH01_09_v2	182098	185079	POWCR01_090009600	LT594513	193062	195977													
OG6_102136	PF3D7_1107700	Pf3D7_11_v3	326603	329176	PocGH01_09014400	PocGH01_09_v2	187776	190103	POWCR01_090009700	LT594513	198690	200729													
OG6_124595	PF3D7_1107900	Pf3D7_11_v3	343913	349351	PocGH01_09014600	PocGH01_09_v2	203504	208993	POWCR01_090009900	LT594513	213024	218534													
OG6_101644	PF3D7_1108200	Pf3D7_11_v3	360881	362238	PocGH01_09014900	PocGH01_09_v2	220411	220914	POWCR01_090010200	LT594513	230471	230974													
OG6_100957	PF3D7_1108300	Pf3D7_11_v3	362243	363831	PocGH01_09015000	PocGH01_09_v2	221168	221773	POWCR01_090010300	LT594513	231287	231904													
OG6_100821	PF3D7_1108400	Pf3D7_11_v3	363945	366461	PocGH01_09015100	PocGH01_09_v2	224529	225536	POWCR01_090010400	LT594513	234883	235890													
OG6_100834	PF3D7_1108500	Pf3D7_11_v3	366977	369608	PocGH01_09015200	PocGH01_09_v2	227266	228806	POWCR01_090010500	LT594513	237911	239471													
OG6_105526	PF3D7_1108600	Pf3D7_11_v3	369068	371707	PocGH01_09015300	PocGH01_09_v2	230274	231299	POWCR01_090010600	LT594513	241003	242028													
OG6_107903	PF3D7_1108700	Pf3D7_11_v3	372099	376865	PocGH01_09015400	PocGH01_09_v2	232611	234257	POWCR01_090010700	LT594513	243919	245565													
OG6_532322	PF3D7_1108800	Pf3D7_11_v3	377740	378396	PocGH01_09015500	PocGH01_09_v2	237286	238003	POWCR01_090010800	LT594513	248601	249320													
OG6_102484	PF3D7_1108900	Pf3D7_11_v3	378740	380796	PocGH01_09015600	PocGH01_09_v2	238856	240196	POWCR01_090010900	LT594513	250201	251544													
OG6_102261	PF3D7_1109400	Pf3D7_11_v3	390055	394326	PocGH01_09016100	PocGH01_09_v2	250642	253668	POWCR01_090011300	LT594513	263199	266266													
OG6_101322	PF3D7_1109900	Pf3D7_11_v3	396205	398339	PocGH01_09016200	PocGH01_09_v2	257625	258295	POWCR01_090011600	LT594513	270228	270892													
OG6_533314	PF3D7_1110000	Pf3D7_11_v3	398442	399490	PocGH01_09016300	PocGH01_09_v2	258967	259692	POWCR01_090011700	LT594513	271570	272293													
OG6_121156	PF3D7_1110100	Pf3D7_11_v3	400063	403317	PocGH01_09016400	PocGH01_09_v2	261474	263702	POWCR01_090011800	LT594513	274149	276404													
OG6_102682	PF3D7_1110200	Pf3D7_11_v3	405087	410073	PocGH01_09016500	PocGH01_09_v2	266204	270167	POWCR01_090011900	LT594513	278799	282821													
OG6_113378	PF3D7_1110300	Pf3D7_11_v3	409782	412622	PocGH01_09016600	PocGH01_09_v2	270970	272419	POWCR01_090012000	LT594513	283908	285273													
OG6_533730	PF3D7_1110400	Pf3D7_11_v3	412246	420738	PocGH01_09016700	PocGH01_09_v2	273347	278639	POWCR01_090012100	LT594513	289400	294763													
OG6_101945	PF3D7_1110500	Pf3D7_11_v3	421374	425853	PocGH01_09016800	PocGH01_09_v2	282313	285327	POWCR01_090012200	LT594513	298534	301551													
OG6_100842	PF3D7_1110600	Pf3D7_11_v3	425857	427801	PocGH01_09016900	PocGH01_09_v2	286117	287556	POWCR01_090012300	LT594513	302375	303817													
OG6_130926	PF3D7_1110700	Pf3D7_11_v3	427896	430361	PocGH01_09017000	PocGH01_09_v2	288945	290422	POWCR01_090012400	LT594513	305202	306698													
OG6_104090	PF3D7_1111000	Pf3D7_11_v3	434474	436923	PocGH01_09017300	PocGH01_09_v2	296627	298501	POWCR01_090012600	LT594513	312651	314618													
OG6_102480	PF3D7_1111100	Pf3D7_11_v3	436628	438959	PocGH01_09017400	PocGH01_09_v2	298883	299932	POWCR01_090012700	LT594513	315019	316068													
OG6_103069	PF3D7_1111200	Pf3D7_11_v3	439250	441856	PocGH01_09017500	PocGH01_09_v2	302242	304594	POWCR01_090012800	LT594513	318537	320708													
OG6_102735	PF3D7_1111300	Pf3D7_11_v3	442112	444385	PocGH01_09017600	PocGH01_09_v2	305447	306322	POWCR01_090012900	LT594513	321681	322559													
OG6_533050	PF3D7_1111400	Pf3D7_11_v3	444782	445807	PocGH01_09017700	PocGH01_09_v2	307943	308520	POWCR01_090013000	LT594513	324218	324791													
OG6_119527	PF3D7_1111800	Pf3D7_11_v3	455313	457030	PocGH01_09018100	PocGH01_09_v2	320040	321582	POWCR01_090013400	LT594513	336491	338033													
OG6_104335	PF3D7_1111900	Pf3D7_11_v3	457356	459438	PocGH01_09018200	PocGH01_09_v2	322250	323894	POWCR01_090013500	LT594513	338672	340319													
OG6_131932	PF3D7_1112000	Pf3D7_11_v3	459454	461568	PocGH01_09018300	PocGH01_09_v2	324374	325198	POWCR01_090013600	LT594513	340819	341681													
OG6_103250	PF3D7_1112200	Pf3D7_11_v3	470541	471608	PocGH01_09018500	PocGH01_09_v2	335954	337021	POWCR01_090013800	LT594513	352175	353242													
OG6_533284	PF3D7_1112300	Pf3D7_11_v3	471687	474753	PocGH01_09018600	PocGH01_09_v2	337646	340245	POWCR01_090013900	LT594513	353980	356534													
OG6_105549	PF3D7_1112500	Pf3D7_11_v3	476989	478637	PocGH01_09018800	PocGH01_09_v2	343646	344530	POWCR01_090014100	LT594513	359956	360840													
OG6_102902	PF3D7_1112600	Pf3D7_11_v3	478651	481414	PocGH01_09018900	PocGH01_09_v2	345215	347353	POWCR01_090014200	LT594513	361551	363629													
OG6_104125	PF3D7_1112700	Pf3D7_11_v3	481830	485831	PocGH01_09019000	PocGH01_09_v2	348460	352651	POWCR01_090014300	LT594513	364746	368952													
OG6_130795	PF3D7_1112800	Pf3D7_11_v3	486329	487666	PocGH01_09019100	PocGH01_09_v2	354329	355573	POWCR01_090014400	LT594513	370653	371897													
OG6_533569	PF3D7_1112900	Pf3D7_11_v3	487814	490238	PocGH01_09019200	PocGH01_09_v2	356140	358675	POWCR01_090014500	LT594513	372329	374888													
OG6_533437	PF3D7_1113000	Pf3D7_11_v3	491069	510781	PocGH01_09019300	PocGH01_09_v2	360460	378390	POWCR01_090014600	LT594513	377442	394759													
OG6_101823	PF3D7_1113100	Pf3D7_11_v3	510703	516323	PocGH01_09019400	PocGH01_09_v2	379289	379951	POWCR01_090014700	LT594513	395727	396389													
OG6_533631	PF3D7_1113200	Pf3D7_11_v3	516403	518420	PocGH01_09019500	PocGH01_09_v2	385200	385824	POWCR01_090014800	LT594513	401656	402288													
OG6_101710	PF3D7_1113300	Pf3D7_11_v3	518688	520690	PocGH01_09019600	PocGH01_09_v2	387487	388494	POWCR01_090014900	LT594513	404083	405117													
OG6_101542	PF3D7_1113500	Pf3D7_11_v3	523510	526869	PocGH01_09019800	PocGH01_09_v2	392818	394788	POWCR01_090015100	LT594513	409714	411684													
OG6_111091	PF3D7_1113900	Pf3D7_11_v3	534973	536499	PocGH01_09020200	PocGH01_09_v2	404343	405986	POWCR01_090015500	LT594513	421695	423332													
OG6_156395	PF3D7_1114400	Pf3D7_11_v3	547383	549296	PocGH01_09020600	PocGH01_09_v2	418648	420600	POWCR01_090015900	LT594513	436021	437970													
OG6_532935	PF3D7_1114500	Pf3D7_11_v3	549849	551943	PocGH01_09020700	PocGH01_09_v2	421304	422374	POWCR01_090016000	LT594513	438555	439625													
OG6_102293	PF3D7_1114700	Pf3D7_11_v3	553917	559114	PocGH01_09020900	PocGH01_09_v2	427795	431975	POWCR01_090016200	LT594513	444965	449201													
OG6_139463	PF3D7_1114900	Pf3D7_11_v3	561660	569505	PocGH01_09021100	PocGH01_09_v2	436105	442794	POWCR01_090016400	LT594513	453530	460168													
OG6_179342	PF3D7_1115000	Pf3D7_11_v3	569509	570889	PocGH01_09021200	PocGH01_09_v2	443222	444091	POWCR01_090016500	LT594513	460629	461500													
OG6_139462	PF3D7_1115100	Pf3D7_11_v3	570914	573409	PocGH01_09021300	PocGH01_09_v2	444552	447099	POWCR01_090016600	LT594513	461859	464453													
OG6_119251	PF3D7_1115200	Pf3D7_11_v3	574690	580622	PocGH01_09021400	PocGH01_09_v2	449121	452930	POWCR01_090016700	LT594513	468052	471973													
OG6_139439	PF3D7_1115500	Pf3D7_11_v3	586991	589755	PocGH01_09021800	PocGH01_09_v2	465101	466406	POWCR01_090017100	LT594513	484395	485748													
OG6_100844	PF3D7_1115600	Pf3D7_11_v3	589237	591038	PocGH01_09021900	PocGH01_09_v2	466952	468217	POWCR01_090017200	LT594513	486294	487490													
OG6_211592	PF3D7_1116000	Pf3D7_11_v3	602440	607471	PocGH01_09022200	PocGH01_09_v2	476548	479312	POWCR01_090017500	LT594513	496435	499466													
OG6_154686	PF3D7_1116100	Pf3D7_11_v3	607683	615009	PocGH01_09022300	PocGH01_09_v2	480612	485401	POWCR01_090017600	LT594513	500788	505679													
OG6_102733	PF3D7_1116300	Pf3D7_11_v3	617528	620150	PocGH01_09022500	PocGH01_09_v2	490412	491595	POWCR01_090017700	LT594513	510344	511620													
OG6_132560	PF3D7_1116400	Pf3D7_11_v3	619245	622345	PocGH01_09022600	PocGH01_09_v2	491679	492941	POWCR01_090017800	LT594513	511709	512971													
OG6_100521	PF3D7_1116600	Pf3D7_11_v3	626070	629940	PocGH01_09022800	PocGH01_09_v2	497952	500293	POWCR01_090018000	LT594513	518282	520686													
OG6_160740	PF3D7_1116900	Pf3D7_11_v3	644100	645537	PocGH01_09023100	PocGH01_09_v2	514792	516919	POWCR01_090018300	LT594513	535343	537505													
OG6_102753	PF3D7_1117100	Pf3D7_11_v3	652399	654424	PocGH01_09023300	PocGH01_09_v2	525379	526689	POWCR01_090018500	LT594513	546005	547333													
OG6_532509	PF3D7_1117200	Pf3D7_11_v3	654762	660420	PocGH01_09023400	PocGH01_09_v2	527600	532576	POWCR01_090018600	LT594513	548240	553270													
OG6_215354	PF3D7_1117300	Pf3D7_11_v3	661949	662633	PocGH01_09023500	PocGH01_09_v2	534839	535201	POWCR01_090018700	LT594513	555168	555530													
OG6_532460	PF3D7_1117400	Pf3D7_11_v3	663535	665778	PocGH01_09023600	PocGH01_09_v2	537376	538650	POWCR01_090018800	LT594513	557816	559090													
OG6_101423	PF3D7_1117500	Pf3D7_11_v3	666027	667977	PocGH01_09023700	PocGH01_09_v2	539219	540868	POWCR01_090018900	LT594513	559767	561413													
OG6_102939	PF3D7_1117600	Pf3D7_11_v3	668095	670115	PocGH01_09023800	PocGH01_09_v2	541476	542836	POWCR01_090019000	LT594513	561999	563382													
OG6_101761	PF3D7_1117700	Pf3D7_11_v3	670173	673050	PocGH01_09023900	PocGH01_09_v2	544038	544946	POWCR01_090019100	LT594513	564592	565604													
OG6_101011	PF3D7_1117800	Pf3D7_11_v3	673771	677584	PocGH01_09024000	PocGH01_09_v2	549174	551825	POWCR01_090019200	LT594513	569827	572487													
OG6_532829	PF3D7_1118000	Pf3D7_11_v3	683845	685616	PocGH01_09024200	PocGH01_09_v2	558450	559406	POWCR01_090019400	LT594513	580014	580970													
OG6_100926	PF3D7_1118100	Pf3D7_11_v3	686272	688530	PocGH01_09024300	PocGH01_09_v2	562459	563073	POWCR01_090019500	LT594513	583911	584526													
OG6_103348	PF3D7_1118200	Pf3D7_11_v3	688128	692106	PocGH01_09024400	PocGH01_09_v2	563930	566410	POWCR01_090019600	LT594513	585348	587828													
OG6_105738	PF3D7_1118300	Pf3D7_11_v3	693215	699458	PocGH01_09024500	PocGH01_09_v2	569348	573319	POWCR01_090019700	LT594513	590797	594807													
OG6_119263	PF3D7_1118400	Pf3D7_11_v3	699508	702063	PocGH01_09024600	PocGH01_09_v2	573879	574799	POWCR01_090019800	LT594513	595540	596460													
OG6_101480	PF3D7_1118500	Pf3D7_11_v3	702276	705399	PocGH01_09024700	PocGH01_09_v2	577624	579441	POWCR01_090020000	LT594513	600155	601981													
OG6_100632	PF3D7_1118600	Pf3D7_11_v3	704987	707585	PocGH01_09024800	PocGH01_09_v2	580506	582128	POWCR01_090020100	LT594513	603153	604772													
OG6_533578	PF3D7_1118700	Pf3D7_11_v3	707860	713551	PocGH01_09024900	PocGH01_09_v2	584049	588940	POWCR01_090020200	LT594513	606543	611586													
OG6_101628	PF3D7_1118800	Pf3D7_11_v3	714095	716553	PocGH01_09025000	PocGH01_09_v2	590276	592457	POWCR01_090020300	LT594513	612994	615168													
OG6_130924	PF3D7_1118900	Pf3D7_11_v3	716730	718412	PocGH01_09025100	PocGH01_09_v2	593072	594603	POWCR01_090020400	LT594513	615779	617354													
OG6_104190	PF3D7_1119000	Pf3D7_11_v3	718042	720478	PocGH01_09025200	PocGH01_09_v2	594779	595852	POWCR01_090020500	LT594513	617534	618607													
OG6_102182	PF3D7_1119100	Pf3D7_11_v3	720555	722354	PocGH01_09025300	PocGH01_09_v2	597232	598759	POWCR01_090020600	LT594513	620135	621676													
OG6_108013	PF3D7_1119200	Pf3D7_11_v3	722046	723551	PocGH01_09025400	PocGH01_09_v2	599286	599877	POWCR01_090020700	LT594513	622173	622794													
OG6_101418	PF3D7_1119300	Pf3D7_11_v3	724087	725951	PocGH01_09025500	PocGH01_09_v2	601370	602317	POWCR01_090020800	LT594513	624338	625285													
OG6_100865	PF3D7_1119400	Pf3D7_11_v3	726905	735137	PocGH01_09025600	PocGH01_09_v2	604242	609065	POWCR01_090020900	LT594513	627232	632160													
OG6_141851	PF3D7_1119800	Pf3D7_11_v3	746560	747902	PocGH01_09026000	PocGH01_09_v2	622484	623380	POWCR01_090021300	LT594513	646290	647193													
OG6_101500	PF3D7_1120100	Pf3D7_11_v3	760859	763812	PocGH01_09026300	PocGH01_09_v2	636958	637953	POWCR01_090021600	LT594513	660129	661125													
OG6_532430	PF3D7_1120200	Pf3D7_11_v3	764390	766081	PocGH01_09026400	PocGH01_09_v2	640250	640938	POWCR01_090021700	LT594513	663467	664198													
OG6_104034	PF3D7_1120500	Pf3D7_11_v3	771490	775327	PocGH01_09026700	PocGH01_09_v2	648304	650865	POWCR01_090022000	LT594513	671048	673607													
OG6_215355	PF3D7_1120800	Pf3D7_11_v3	789560	790262	PocGH01_09027000	PocGH01_09_v2	670399	670650	POWCR01_090022300	LT594513	691220	691474													
OG6_103734	PF3D7_1120900	Pf3D7_11_v3	790267	791082	PocGH01_09027100	PocGH01_09_v2	670706	671059	POWCR01_090022400	LT594513	691533	691886													
OG6_102853	PF3D7_1121000	Pf3D7_11_v3	792188	794151	PocGH01_09027200	PocGH01_09_v2	672144	673773	POWCR01_090022500	LT594513	693012	694745													
OG6_121491	PF3D7_1121300	Pf3D7_11_v3	801809	808198	PocGH01_09027500	PocGH01_09_v2	681464	685953	POWCR01_090022800	LT594513	702658	707251													
OG6_111964	PF3D7_1121400	Pf3D7_11_v3	810210	812290	PocGH01_09027600	PocGH01_09_v2	690135	691857	POWCR01_090022900	LT594513	710695	712425													
OG6_532547	PF3D7_1121500	Pf3D7_11_v3	812583	814130	PocGH01_09027700	PocGH01_09_v2	692240	693787	POWCR01_090023000	LT594513	712798	714345													
OG6_532360	PF3D7_1121600	Pf3D7_11_v3	814343	818094	PocGH01_09027800	PocGH01_09_v2	694810	695775	POWCR01_090023100	LT594513	715450	716451													
OG6_100624	PF3D7_1121700	Pf3D7_11_v3	818268	822945	PocGH01_09027900	PocGH01_09_v2	699370	701751	POWCR01_090023200	LT594513	720127	722508													
OG6_108964	PF3D7_1121800	Pf3D7_11_v3	823239	829313	PocGH01_09028000	PocGH01_09_v2	702611	707962	POWCR01_090023300	LT594513	723392	728740													
OG6_119330	PF3D7_1121900	Pf3D7_11_v3	835823	837872	PocGH01_09028100	PocGH01_09_v2	716230	717828	POWCR01_090023400	LT594513	738176	739774													
OG6_139496	PF3D7_1122000	Pf3D7_11_v3	837912	840125	PocGH01_09028200	PocGH01_09_v2	718605	720337	POWCR01_090023500	LT594513	740595	742324													
OG6_103068	PF3D7_1122100	Pf3D7_11_v3	840282	842499	PocGH01_09028300	PocGH01_09_v2	720947	722953	POWCR01_090023600	LT594513	743028	745043													
OG6_111804	PF3D7_1122200	Pf3D7_11_v3	842501	845743	PocGH01_09028400	PocGH01_09_v2	723273	726356	POWCR01_090023700	LT594513	745484	748568													
OG6_533460	PF3D7_1122300	Pf3D7_11_v3	846929	848014	PocGH01_09028500	PocGH01_09_v2	728091	729188	POWCR01_090023800	LT594513	750170	751267													
OG6_532421	PF3D7_1122400	Pf3D7_11_v3	848748	852976	PocGH01_09028600	PocGH01_09_v2	730716	734308	POWCR01_090023900	LT594513	752843	756416													
OG6_532701	PF3D7_1122700	Pf3D7_11_v3	868275	869789	PocGH01_09028900	PocGH01_09_v2	750570	751409	POWCR01_090024200	LT594513	772868	773707													
OG6_136893	PF3D7_1122800	Pf3D7_11_v3	871050	877707	PocGH01_09029000	PocGH01_09_v2	753880	759406	POWCR01_090024300	LT594513	776394	781940													
OG6_114086	PF3D7_1123100	Pf3D7_11_v3	909056	916804	PocGH01_09029300	PocGH01_09_v2	789416	795038	POWCR01_090024600	LT594513	812082	817960													
OG6_101394	PF3D7_1123200	Pf3D7_11_v3	917394	921163	PocGH01_09029400	PocGH01_09_v2	796382	799134	POWCR01_090024700	LT594513	819445	822403													
OG6_533344	PF3D7_1123300	Pf3D7_11_v3	921384	924526	PocGH01_09029500	PocGH01_09_v2	800243	801862	POWCR01_090024800	LT594513	823733	825364													
OG6_101550	PF3D7_1123400	Pf3D7_11_v3	924653	927965	PocGH01_09029600	PocGH01_09_v2	803807	805586	POWCR01_090024900	LT594513	827366	829164													
OG6_139494	PF3D7_1123600	Pf3D7_11_v3	934715	938597	PocGH01_09029800	PocGH01_09_v2	813367	815529	POWCR01_090025100	LT594513	836653	838815													
OG6_102083	PF3D7_1123800	Pf3D7_11_v3	940025	944624	PocGH01_09030000	PocGH01_09_v2	818207	821863	POWCR01_090025300	LT594513	841511	845254													
OG6_101116	PF3D7_1123900	Pf3D7_11_v3	944850	946524	PocGH01_09030100	PocGH01_09_v2	822912	823712	POWCR01_090025400	LT594513	846398	847212													
OG6_101008	PF3D7_1124000	Pf3D7_11_v3	947614	951244	PocGH01_09030200	PocGH01_09_v2	826078	828286	POWCR01_090025500	LT594513	849646	851912													
OG6_104527	PF3D7_1124100	Pf3D7_11_v3	950693	956865	PocGH01_09030300	PocGH01_09_v2	829051	833424	POWCR01_090025600	LT594513	852758	857272													
